row_id,image_path_flat,image_path,attribute,caption_raw,caption_norm,panelist,session_date,year_folder,session_num,bimester,view,panel_slot,panel_replicate,dairy_id,product_code,caption_pre,dedup_key
2155,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P6_TN326_231_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P6_TN326_231_FETTA_B.bmp,Struttura della Pasta,Innumerevoli spacchi,Innumerevoli spacchi,TG_13,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_326,C0O,Innumerevoli spacchi,Struttura della Pasta::innumerevoli spacchi
2156,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P6_TN326_231_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P6_TN326_231_FETTA_B.bmp,Struttura della Pasta,Presenti piccolissime fessure sul lato destro,Presenti piccolissime fessure sul lato destro,TG_35,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_326,C0O,Presenti piccolissime fessure sul lato destro,Struttura della Pasta::presenti piccolissime fessure sul lato destro
2157,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P6_TN326_231_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P6_TN326_231_FETTA_B.bmp,Colore della Pasta,Leggero alone arancio dato dalla crosta,Leggero alone arancio dato dalla crosta,TG_28,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_326,C0O,Leggero alone arancio dato dalla crosta,Colore della Pasta::leggero alone arancio dato dalla crosta
2158,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Profumo,Crauti,Crauti,TG_19,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Crauti,Profumo::crauti
2159,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Sapore,Allappante,Allappante,TG_19,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Allappante,Sapore::allappante
2160,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Spessore della Crosta,1 piatto nettamente  più  spesso,1 piatto nettamente più spesso,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,1 piatto nettamente più spesso,Spessore della Crosta::1 piatto nettamente più spesso
2161,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Struttura della Pasta,"Comunque bella grana, ma più  grossolana all'esterno","Comunque bella grana, ma più grossolana all'esterno",TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,"Comunque bella grana, ma più grossolana all'esterno",Struttura della Pasta::comunque bella grana ma più grossolana all'esterno
2162,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Colore della Pasta,Più  concezione sembrano due zone di colore,Più concezione sembrano due zone di colore,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Più concezione sembrano due zone di colore,Colore della Pasta::più concezione sembrano due zone di colore
2163,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Colore della Pasta,Una macchia poco visibile,Una macchia poco visibile,TG_12,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Una macchia poco visibile,Colore della Pasta::una macchia poco visibile
2164,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Colore della Pasta,Una piccola macchia rossa,Una piccola macchia rossa,TG_13,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Una piccola macchia rossa,Colore della Pasta::una piccola macchia rossa
2165,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_A.bmp,Colore della Pasta,Presenza di una macchia rosata,Presenza di una macchia rosata,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Presenza di una macchia rosata,Colore della Pasta::presenza di una macchia rosata
2166,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P3_TN314_267_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P3_TN314_267_FETTA_B.bmp,Profumo,Bella intensità,Bella intensità,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_314,C0I,Bella intensità,Profumo::bella intensità
2167,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P3_TN314_267_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P3_TN314_267_FETTA_B.bmp,Sapore,Amaro esaltato prevalenti,Amaro esaltato prevalenti,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_314,C0I,Amaro esaltato prevalenti,Sapore::amaro esaltato prevalenti
2168,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P3_TN314_267_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P3_TN314_267_FETTA_B.bmp,Struttura della Pasta,Forse frattura non perfettamente  regolare,Forse frattura non perfettamente regolare,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_314,C0I,Forse frattura non perfettamente regolare,Struttura della Pasta::forse frattura non perfettamente regolare
2169,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Profumo,Crauti,Crauti,TG_19,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Crauti,Profumo::crauti
2170,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Sapore,Allappante,Allappante,TG_19,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Allappante,Sapore::allappante
2171,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Spessore della Crosta,1 piatto nettamente  più  spesso,1 piatto nettamente più spesso,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,1 piatto nettamente più spesso,Spessore della Crosta::1 piatto nettamente più spesso
2172,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Struttura della Pasta,"Comunque bella grana, ma più  grossolana all'esterno","Comunque bella grana, ma più grossolana all'esterno",TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,"Comunque bella grana, ma più grossolana all'esterno",Struttura della Pasta::comunque bella grana ma più grossolana all'esterno
2173,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Colore della Pasta,Più  concezione sembrano due zone di colore,Più concezione sembrano due zone di colore,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Più concezione sembrano due zone di colore,Colore della Pasta::più concezione sembrano due zone di colore
2174,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Colore della Pasta,Una macchia poco visibile,Una macchia poco visibile,TG_12,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Una macchia poco visibile,Colore della Pasta::una macchia poco visibile
2175,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Colore della Pasta,Una piccola macchia rossa,Una piccola macchia rossa,TG_13,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Una piccola macchia rossa,Colore della Pasta::una piccola macchia rossa
2176,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P2_TN311_441_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P2_TN311_441_FETTA_B.bmp,Colore della Pasta,Presenza di una macchia rosata,Presenza di una macchia rosata,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_311,C0G,Presenza di una macchia rosata,Colore della Pasta::presenza di una macchia rosata
2177,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P3_TN314_267_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P3_TN314_267_FETTA_A.bmp,Profumo,Bella intensità,Bella intensità,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_314,C0I,Bella intensità,Profumo::bella intensità
2178,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P3_TN314_267_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P3_TN314_267_FETTA_A.bmp,Sapore,Amaro esaltato prevalenti,Amaro esaltato prevalenti,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_314,C0I,Amaro esaltato prevalenti,Sapore::amaro esaltato prevalenti
2179,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P3_TN314_267_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P3_TN314_267_FETTA_A.bmp,Struttura della Pasta,Forse frattura non perfettamente  regolare,Forse frattura non perfettamente regolare,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_314,C0I,Forse frattura non perfettamente regolare,Struttura della Pasta::forse frattura non perfettamente regolare
2180,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Profumo,Moderata intensità,Moderata intensità,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Moderata intensità,Profumo::moderata intensità
2181,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Profumo,Burro cotto,Burro cotto,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Burro cotto,Profumo::burro cotto
2182,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Profumo,Kiwi e mela,Kiwi e mela,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Kiwi e mela,Profumo::kiwi e mela
2183,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Sapore,Anche qua contrasto ma piacevole,Anche qua contrasto ma piacevole,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Anche qua contrasto ma piacevole,Sapore::anche qua contrasto ma piacevole
2184,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Aroma,Burro cotto,Burro cotto,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Burro cotto,Aroma::burro cotto
2185,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Texture,Compatto,Compatto,TG_19,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Compatto,Texture::compatto
2186,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Texture,Contrasto umidità e untuosita..,Contrasto umidità e untuosita..,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Contrasto umidità e untuosita..,Texture::contrasto umidità e untuosita
2187,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Struttura della Pasta,Troppe microocchiature anche grandi e disidratata,Troppe microocchiature anche grandi e disidratata,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Troppe microocchiature anche grandi e disidratata,Struttura della Pasta::troppe microocchiature anche grandi e disidratata
2188,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Struttura della Pasta,Microocchiatura fino a 5 mm,Microocchiatura fino a 5 mm,TG_28,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Microocchiatura fino a 5 mm,Struttura della Pasta::microocchiatura fino a 5 mm
2189,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Struttura della Pasta,Numerosi Occhi di circa 4 mm,Numerosi Occhi di circa 4 mm,TG_35,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Numerosi Occhi di circa 4 mm,Struttura della Pasta::numerosi occhi di circa 4 mm
2190,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_B.bmp,Colore della Pasta,Lievi macchie rosate,Lievi macchie rosate,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Lievi macchie rosate,Colore della Pasta::lievi macchie rosate
2191,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Profumo,Nota da nostrano,Nota da nostrano,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Nota da nostrano,Profumo::nota da nostrano
2192,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Profumo,Confetteria,Confetteria,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Confetteria,Profumo::confetteria
2193,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Sapore,Amaro netto,Amaro netto,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Amaro netto,Sapore::amaro netto
2194,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Sapore,Nessuna prevalenza ma acido amaro dolce e piccanti accentuati,Nessuna prevalenza ma acido amaro dolce e piccanti accentuati,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Nessuna prevalenza ma acido amaro dolce e piccanti accentuati,Sapore::nessuna prevalenza ma acido amaro dolce e piccanti accentuati
2195,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Aroma,Bella intensità,Bella intensità,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Bella intensità,Aroma::bella intensità
2196,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Texture,"Abbastanza solubile, ingozza","Abbastanza solubile, ingozza",TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,"Abbastanza solubile, ingozza",Texture::abbastanza solubile ingozza
2197,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Spessore della Crosta,Sottocrosta con microcchiatura,Sottocrosta con microcchiatura,TG_28,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Sottocrosta con microocchiatura,Spessore della Crosta::sottocrosta con microocchiatura
2198,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Struttura della Pasta,Micro occhiatura diffusa,Micro occhiatura diffusa,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Micro occhiatura diffusa,Struttura della Pasta::micro occhiatura diffusa
2199,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Struttura della Pasta,Molta microocchiatura,Molta microocchiatura,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Molta microocchiatura,Struttura della Pasta::molta microocchiatura
2200,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P5_TN323_413_GRANA_B.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P5_TN323_413_GRANA_B.bmp,Struttura della Pasta,Grande area spumosa che copre quasi tutta la superfice,Grande area spumosa che copre quasi tutta la superfice,TG_35,2021-02-03,2020-2021_Trentingrana,20,IV,Grana,,,TN_323,C0N,Grande area spumosa che copre quasi tutta la superfice,Struttura della Pasta::grande area spumosa che copre quasi tutta la superfice
2201,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_A.bmp,Profumo,Moderata intensità,Moderata intensità,TG_04,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Moderata intensità,Profumo::moderata intensità
2202,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_A.bmp,Profumo,Burro cotto,Burro cotto,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Burro cotto,Profumo::burro cotto
2203,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_A.bmp,Profumo,Kiwi e mela,Kiwi e mela,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Kiwi e mela,Profumo::kiwi e mela
2204,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_A.bmp,Sapore,Anche qua contrasto ma piacevole,Anche qua contrasto ma piacevole,TG_24,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Anche qua contrasto ma piacevole,Sapore::anche qua contrasto ma piacevole
2205,data/images_flat/2020-2021_Trentingrana__IV bimestre__20° Seduta_03-02-2021__P4_TN316_885_FETTA_A.bmp,data/TrentinGrana/2020-2021_Trentingrana/IV bimestre/20° Seduta_03-02-2021/P4_TN316_885_FETTA_A.bmp,Aroma,Burro cotto,Burro cotto,TG_20,2021-02-03,2020-2021_Trentingrana,20,IV,Fetta,,,TN_316,C0L,Burro cotto,Aroma::burro cotto
