dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Colore della Pasta::colore carico più scuro al centro,Colore della Pasta,Colore carico più scuro al centro,Pasta di colore carico con tonalità più scura al centro.,4,9903,
Colore della Pasta::giallo piuttosto carico omogeneo,Colore della Pasta,Giallo piuttosto carico omogeneo,Pasta di colore giallo carico e omogeneo.,4,31818,
Colore della Pasta::giallo paglierino scuro,Colore della Pasta,Giallo paglierino scuro,Pasta di colore giallo paglierino scuro.,4,20473,
Colore della Pasta::pasta chiara positiva,Colore della Pasta,Pasta chiara positiva,Pasta di colore chiaro.,4,37041,
Colore della Pasta::paglierino chiaro con leggera nota grigiastra,Colore della Pasta,Paglierino chiaro con leggera nota grigiastra,Pasta di colore paglierino chiaro con leggera nota grigiastra.,4,9489,
Colore della Pasta::aree verdi e grigie ma limitatissima,Colore della Pasta,Aree verdi e grigie ma limitatissima,Pasta con limitate aree verdi e grigie.,4,993,
Colore della Pasta::leggermente carico ma paglierino al centro,Colore della Pasta,Leggermente carico ma paglierino al centro,"Pasta leggermente carica, paglierina al centro.",4,15418,
Colore della Pasta::alone carico al centro,Colore della Pasta,Alone carico al centro,Pasta con alone carico al centro.,8,25568,
Colore della Pasta::più chiaro verso i piatti,Colore della Pasta,Più chiaro verso i piatti,Pasta più chiara verso i bordi.,8,29154,
Colore della Pasta::più chiaro verso l'esterno,Colore della Pasta,Più chiaro verso l'esterno,Pasta più chiara verso l'esterno.,8,16862,
Colore della Pasta::ampio alone rosato sotto piatto ocra scuro banda chiara,Colore della Pasta,Ampio Alone rosato Sotto piatto ocra scuro Banda chiara,"Pasta con ampio alone rosato, zona sottostante di colore ocra scuro e banda chiara.",4,51946,
Colore della Pasta::carico al centro e leggera colorazione rosata (dubbia),Colore della Pasta,Carico al centro e leggera colorazione rosata (dubbia),Pasta di colore carico al centro con leggera colorazione rosata.,4,9478,
Colore della Pasta::frattura di 3 5cm,Colore della Pasta,"Frattura di 3,5cm",NON_DESCRITTO,4,33975,
Colore della Pasta::alone centrale tendente aranciato,Colore della Pasta,Alone centrale tendente aranciato,Pasta con alone centrale tendente all'aranciato.,4,27900,
Colore della Pasta::sfumatura più chiara verso crosta,Colore della Pasta,Sfumatura più chiara verso crosta,Pasta con sfumatura più chiara verso la crosta.,4,33895,
Colore della Pasta::mediamente carico abbastanza omogeneo,Colore della Pasta,"Mediamente carico, abbastanza omogeneo","Pasta di colore mediamente carico, abbastanza omogeneo.",4,42700,
Colore della Pasta::più scuro al centro tendenzialmente carico,Colore della Pasta,"Più scuro al centro, tendenzialmente carico","Pasta più scura al centro, tendenzialmente di colore carico.",4,26192,
Colore della Pasta::acconciatura presente solo su un lato della forma circa 1mm,Colore della Pasta,Acconciatura presente solo su un lato della forma circa 1mm,NON_DESCRITTO,4,22250,
Colore della Pasta::1 macchia centrale,Colore della Pasta,1 macchia centrale,Pasta con una macchia centrale.,4,201,
Colore della Pasta::colore di base carico zona paglierino chiara verso un terzo,Colore della Pasta,"Colore di base carico. Zona paglierino, chiara verso un terzo",Pasta di colore carico con zona paglierina e fascia chiara verso un terzo.,4,44261,
Colore della Pasta::omogeneo mediamente carico,Colore della Pasta,Omogeneo mediamente carico,Pasta di colore omogeneo mediamente carico.,6,41357,
Colore della Pasta::giallo medio tendente al chiaro,Colore della Pasta,Giallo medio tendente al chiaro,Pasta di colore giallo medio tendente al chiaro.,4,44773,
Colore della Pasta::tendente al grigio,Colore della Pasta,Tendente al grigio,Pasta tendente al grigio.,6,11651,
Colore della Pasta::leggermente più scura ai piatti,Colore della Pasta,Leggermente più scura ai piatti,Pasta leggermente più scura ai bordi.,4,47177,
Colore della Pasta::colore di fondo abbastanza bello ma è evidente alone verso un piatto,Colore della Pasta,Colore di fondo abbastanza bello ma è evidente alone verso un piatto,Pasta di colore di fondo abbastanza bello con alone tendente al piatto.,2,46367,
Colore della Pasta::omogeneo te dente al paglierino solo più carico verso i piatti,Colore della Pasta,"Omogeneo, te dente al paglierino. Solo più carico verso i piatti","Pasta di colore omogeneo, tendente al paglierino, più carico verso i bordi.",2,46873,
Colore della Pasta::giallo piuttosto carico e uniforme,Colore della Pasta,Giallo piuttosto carico e uniforme,Pasta di colore giallo piuttosto carico e uniforme.,4,27836,
Colore della Pasta::alone centrale con chiazze rosate,Colore della Pasta,Alone centrale con chiazze rosate,Pasta con alone centrale e chiazze rosate.,4,22421,
Colore della Pasta::fascia verdastra sotto piatto,Colore della Pasta,Fascia verdastra sotto piatto,Pasta con fascia verdastra sotto il piatto.,4,50861,
Colore della Pasta::colore carico ma uniforme,Colore della Pasta,Colore carico ma uniforme,Pasta di colore carico e uniforme.,8,27761,
Colore della Pasta::giallo tende al carico non uniforme,Colore della Pasta,Giallo tende al carico non uniforme,Pasta di colore giallo carico tendenzialmente non uniforme.,4,25655,
Colore della Pasta::molto carico al centro,Colore della Pasta,Molto carico al centro,Pasta di colore molto carico al centro.,12,7988,
Colore della Pasta::chiaro paglierino omogeneo,Colore della Pasta,"Chiaro, paglierino, omogeneo",Pasta di colore paglierino chiaro e omogeneo.,4,18783,
Colore della Pasta::in corrispondenza dell'occhio con siero,Colore della Pasta,In corrispondenza dell'occhio con siero,Pasta con siero in corrispondenza degli occhi.,4,3847,
Colore della Pasta::due fasce più scura su un piatto,Colore della Pasta,"Due fasce, più scura su un piatto","Pasta con due fasce di colore, una più scura sul piatto.",4,15479,
Colore della Pasta::alcune zone grigiastro zona molto chiara e parte interna più scura,Colore della Pasta,"Alcune zone grigiastro, zona molto chiara e parte interna più scura","Pasta con alcune zone grigiastre, zona molto chiara e parte interna più scura.",4,9989,
Colore della Pasta::uniforme un poco carico,Colore della Pasta,Uniforme un Poco carico,"Pasta di colore uniforme, poco carico.",4,7527,
Colore della Pasta::alone centrale più scuro e presenza di macchie rosa,Colore della Pasta,Alone centrale Più scuro e presenza di macchie rosa,Pasta con alone centrale più scuro e macchie rosa.,4,7920,
Colore della Pasta::colore dato dal sottocrosta,Colore della Pasta,Colore dato dal sottocrosta,Pasta con colore influenzato dalla zona sottocrosta.,4,1283,
Colore della Pasta::escludendo la sfumatura della crosta il colore omogeneo,Colore della Pasta,Escludendo la sfumatura della crosta il colore omogeneo,"Pasta di colore omogeneo, escludendo la sfumatura della crosta.",4,35729,
Colore della Pasta::evidente alone centrale più scuro,Colore della Pasta,"Evidente alone centrale più scuro,",Pasta con evidente alone centrale più scuro.,12,18327,
Colore della Pasta::più carico al centro di poco,Colore della Pasta,"Più carico al centro, di poco","Pasta con colore più carico al centro, leggermente.",4,42834,
Colore della Pasta::giallo tendente al carico piccolissime aree grigie,Colore della Pasta,Giallo tendente al carico. Piccolissime aree grigie,"Pasta di colore giallo tendente al carico, con piccolissime aree grigie.",4,18867,
Colore della Pasta::presenza alone in prossimità della frattura non regolare,Colore della Pasta,Presenza alone in prossimità della frattura non regolare,Pasta con alone in prossimità della frattura.,4,44847,
Colore della Pasta::carico con lieve alone centrale,Colore della Pasta,Carico con lieve alone centrale,Pasta di colore carico con lieve alone centrale.,8,29157,
Colore della Pasta::macchia più scura al centro,Colore della Pasta,Macchia più scura al centro,Pasta con macchia più scura al centro.,4,25648,
Colore della Pasta::tende al chiaro ma grigiastra,Colore della Pasta,Tende al chiaro ma grigiastra,Pasta tendente al chiaro con sfumatura grigiastra.,4,13898,
Colore della Pasta::lievissimo alone,Colore della Pasta,Lievissimo alone,Pasta con lievissimo alone.,4,51783,
Colore della Pasta::piccola rottura,Colore della Pasta,Piccola rottura,NON_DESCRITTO,4,33891,
Colore della Pasta::fascia colorata rosata sotto un piatto,Colore della Pasta,Fascia colorata rosata sotto un piatto,Pasta con fascia rosata sotto colore più piatto.,4,50652,
Colore della Pasta::alone centrale tendente al rosa,Colore della Pasta,Alone centrale tendente al rosa,Pasta con alone centrale tendente al rosa.,4,44184,
Colore della Pasta::2 fascia longitudinali di colore differente,Colore della Pasta,2 fascia longitudinali di colore differente,Pasta con due fasce longitudinali di colore differente.,4,1132,
Colore della Pasta::alone carico,Colore della Pasta,Alone carico,Pasta con alone di colore carico.,4,27909,
Colore della Pasta::colore chiaro appena più carico al centro poco comunque mi pare vedere macchia rosa sul taglio non sono sicuro non penaizzo,Colore della Pasta,"Colore chiaro appena più carico al centro, poco comunque. Mi pare vedere macchia rosa sul taglio. Non sono sicuro, non penaizzo","Pasta di colore chiaro, leggermente più carico al centro, con lieve macchia rosata al taglio.",4,22332,
Colore della Pasta::una porzione verso 1 piatto e uno scalzo è più chiara il resto comunque poco più saturo,Colore della Pasta,"Una porzione, verso 1 piatto e uno scalzo è più chiara. Il resto comunque poco più saturo","Pasta con colore non uniforme: una porzione verso il piatto e uno scalzo più chiara, il resto leggermente più saturo.",4,42484,
Colore della Pasta::omogeneamente paglierino carico ambrato,Colore della Pasta,Omogeneamente paglierino carico ambrato,Pasta di colore omogeneamente paglierino carico ambrato.,4,5611,
Colore della Pasta::grande alone centrale con striscia nocciola,Colore della Pasta,Grande alone centrale con striscia nocciola,Pasta con grande alone centrale e striscia nocciola.,4,31816,
Colore della Pasta::colore centrale più carico,Colore della Pasta,Colore centrale più carico,Pasta con colore centrale più carico.,4,11580,
Colore della Pasta::bello omogeneo e chiaro,Colore della Pasta,Bello omogeneo e chiaro.,Pasta di colore omogeneo e chiaro.,4,7459,
Colore della Pasta::più carico al centro lieve ispessimento della crosta su un piatto,Colore della Pasta,"Più carico al centro, lieve ispessimento della crosta su un piatto",Pasta di colore più carico al centro.,4,22248,
Colore della Pasta::chiaro con banda leggermente più chiara sotto 1 piatto,Colore della Pasta,Chiaro con Banda leggermente più chiara sotto 1 piatto,Pasta di colore chiaro con fascia leggermente più chiara sotto il piatto.,4,27691,
Colore della Pasta::piuttosto chiara anche se a zone,Colore della Pasta,Piuttosto chiara anche se a zone,Pasta di colore piuttosto chiara anche se con zone di tonalità diversa.,4,44689,
Colore della Pasta::chiaro verso gli scalzi più carico al centro anche se non molto saturo,Colore della Pasta,"Chiaro verso gli scalzi, più carico al centro, anche se non molto saturo","Pasta di colore chiaro verso gli scalzi e più carico al centro, con saturazione non molto intensa.",4,20222,
Colore della Pasta::giallo un poco' carico con qualche leggera macchia rosa,Colore della Pasta,Giallo un poco' carico con qualche leggera macchia rosa,Pasta di colore giallo poco carico con qualche leggera macchia rosata.,4,11235,
Colore della Pasta::più chiaro verso l'esterno diverse macchie,Colore della Pasta,"Più chiaro verso l'esterno, diverse macchie",Pasta più chiara verso l'esterno con diverse macchie.,4,5528,
Colore della Pasta::un poco' verdastra angoli,Colore della Pasta,Un poco' verdastra angoli,Pasta con leggera tonalità verdastra negli angoli.,4,7379,
Colore della Pasta::giallo carico soprattutto negli angoli e scalzi,Colore della Pasta,Giallo carico soprattutto negli angoli e scalzi.,Pasta di colore giallo carico soprattutto negli angoli e negli scalzi.,4,36961,
Colore della Pasta::alone forse accentuato dalla frattura ad arco,Colore della Pasta,Alone forse accentuato dalla frattura ad arco,Pasta con alone accentuato dalla frattura ad arco.,4,11581,
Colore della Pasta::leggermente più carico al centro ma generalmente poco carico presenza importante di grani di tirosina,Colore della Pasta,"Leggermente più carico al centro ma generalmente poco carico, presenza importante di grani di tirosina","Pasta con colore poco carico, leggermente più intenso al centro, e presenza di grani di tirosina.",4,30663,
Colore della Pasta::disomogeneità di colorazione,Colore della Pasta,Disomogeneità di colorazione,Pasta con colorazione disomogenea.,4,35789,
Colore della Pasta::omogeneo chiaro paglierino,Colore della Pasta,"Omogeneo, chiaro paglierino","Pasta di colore chiaro paglierino, omogeneo.",4,17013,
Colore della Pasta::carico abbastanza uniforme,Colore della Pasta,Carico Abbastanza uniforme,Pasta di colore carico e abbastanza uniforme.,4,42693,
Colore della Pasta::giallo paglierino non proprio chiaro con note tendenti al verde grigiastro,Colore della Pasta,Giallo paglierino non proprio chiaro con note tendenti al verde grigiastro,Pasta di colore giallo paglierino non proprio chiaro con note tendenti al verde grigiastro.,4,20410,
Colore della Pasta::leggermente carico al centro,Colore della Pasta,Leggermente carico al centro,Pasta di colore leggermente carico al centro.,4,41127,
Colore della Pasta::decisamente carico,Colore della Pasta,Decisamente carico,Pasta di colore decisamente carico.,12,15474,
Colore della Pasta::1/3 paglierino il resto più carico,Colore della Pasta,1/3 paglierino. Il resto più carico,Pasta con colore paglierino in parte e più carico nel resto.,4,9312,
Colore della Pasta::uniforme chiaro,Colore della Pasta,Uniforme chiaro,Pasta di colore uniforme e chiaro.,4,11519,
Colore della Pasta::alone centrale e sotto piatto troppo bianchi segno potenziale demineralizzazione,Colore della Pasta,Alone centrale e sotto piatto troppo bianchi segno potenziale demineralizzazione,Pasta con alone centrale e zona sottocrostale bianchi.,4,33888,
Colore della Pasta::paglierino scarico,Colore della Pasta,Paglierino scarico,Pasta di colore paglierino scarico.,4,42912,
Colore della Pasta::una macchia bruna vicino al centro,Colore della Pasta,Una macchia bruna vicino al centro,Pasta con macchia bruna vicino al centro.,4,1803,
