dedup_key,attribute,caption_pre,caption_clean,frequency,sample_row_id,error
Profumo::vegetale e latte cotto,Profumo,vegetale e latte cotto,Profumo vegetale e di latte cotto.,4,24149,
Profumo::aggressivo non piacevole,Profumo,Aggressivo non piacevole,Profumo aggressivo.,4,3858,
Profumo::leggermente di stalla,Profumo,leggermente di stalla,Profumo leggermente di stalla.,4,42571,
Profumo::buona intensità' non grande la complessita' tostato,Profumo,"Buona intensità', non grande la complessita'. tostato","Profumo tostato con buona intensità, poco complesso.",2,46626,
Profumo::fieno tostato nocciola,Profumo,"fieno, tostato, nocciola","Profumo di fieno, tostato e nocciola.",4,31752,
Profumo::panna burro crudo,Profumo,"panna, burro crudo",Profumo di panna e burro fresco.,4,47190,
Profumo::tostato forte,Profumo,tostato forte,Profumo tostato forte.,4,34364,
Profumo::un poco pungente note lattiche,Profumo,un poco- pungente note lattiche,Profumo poco pungente con note lattiche.,4,47470,
Profumo::fermentato deciso dolciastro solo allo spezzarsi dei pezzi,Profumo,"Fermentato deciso, dolciastro, solo allo spezzarsi dei pezzi","Profumo di fermentato deciso e dolciastro, percepibile allo spezzarsi dei pezzi.",4,15489,
Profumo::intensità' moderata semtori di panna latte intero burro sciolto lieve tostato,Profumo,"intensità' moderata. semtori di panna, latte intero, burro sciolto. lieve tostato","Profumo di intensità moderata con sentori di panna, latte intero e burro sciolto, leggermente tostato.",4,47524,
Profumo::latte panna burro fresco crudo nocciola leggero,Profumo,"latte, panna, burro fresco crudo. Nocciola leggero","Profumo di latte, panna e burro fresco con sentore leggero di nocciola.",4,36886,
Profumo::bel naso da grana con leggera tostatura,Profumo,bel naso da grana con leggera tostatura...,Profumo da grana con leggera tostatura.,4,35743,
Profumo::rancido moderato spezziato moderato,Profumo,rancido MODERATO;spezziato MODERATO,Profumo moderatamente rancido e speziato.,4,27845,
Profumo::leggero fermentato,Profumo,leggero fermentato,Profumo leggermente fermentato.,8,25969,
Profumo::in un pezzo odore negativo deciso mentre negli altri prevalgono i lattici,Profumo,"In un pezzo odore negativo deciso, mentre negli altri prevalgono i lattici","Profumo con odore negativo deciso in alcune zone, mentre in altre prevalgono le note lattiche.",4,27426,
Profumo::panna e burro,Profumo,panna e burro,Profumo di panna e burro.,12,5544,
Profumo::intenso con note leggermente tostate burro e form fuso,Profumo,"intenso con note leggermente tostate, burro e form.fuso","Profumo intenso con note leggermente tostate, burro e formaggio fuso.",4,36888,
Profumo::poco intenso e complesso burro fuso lieve nota di stantio,Profumo,"poco intenso e complesso, burro fuso, lieve nota di stantio",Profumo poco intenso e complesso di burro fuso con lieve nota di stantio.,4,21614,
Profumo::burro un poco acido,Profumo,burro;un poco- acido,Profumo di burro con un poco di acido.,4,11313,
Profumo::poco caratteristico frutta fermentata acqua stagnante,Profumo,"poco caratteristico, frutta fermentata, acqua stagnante","Profumo di frutta fermentata e acqua stagnante, poco caratteristico.",4,18338,
Profumo::soprattutto uovo sodo zolfo,Profumo,"Soprattutto uovo sodo, zolfo",Profumo di uovo sodo e zolfo.,4,50303,
Profumo::intensità leggera poco complesso panna e burro stop,Profumo,Intensità leggera. Poco complesso. Panna e burro. Stop,"Profumo leggero di panna e burro, poco complesso.",4,49184,
Profumo::sembra più vecchio,Profumo,Sembra più vecchio,NON_DESCRITTO,4,48661,
Profumo::burro msciolto panna fresca fruttato e pane tostato,Profumo,"burro msciolto, panna fresca, fruttato e pane tostato","Profumo di burro sciolto, panna fresca, note fruttate e pane tostato.",4,41422,
Profumo::latto cotto burro tostato,Profumo,Latto cotto burro tostato,"Profumo di latte cotto, burro e tostatura.",4,5767,
Profumo::solo una porzione su 4 è fortemente negativa,Profumo,Solo una porzione su 4 è fortemente negativa,NON_DESCRITTO,4,49881,
Profumo::note lattiche bruciate comunque non mancano le note caratteristiche,Profumo,"note lattiche bruciate, comunque non mancano le note caratteristiche",Profumo di note lattiche bruciate con sentori caratteristici.,4,35439,
Profumo::latte burro fuso burro,Profumo,"latte, burro fuso, burro",Profumo di latte e burro fuso.,4,21798,
Profumo::intensità' moderata sentori lattei burro poca panna tostato crosta,Profumo,"intensità' moderata. sentori lattei, burro, poca panna. tostato. crosta","Profumo di intensità moderata con sentori lattei, burro e panna leggermente presente, note di tostato da crosta.",4,5464,
Profumo::latte crudo fruttato,Profumo,latte crudo;fruttato,Profumo di latte crudo con note fruttate.,4,5468,
Profumo::moderato nota non convincente di verdura cotta,Profumo,Moderato. Nota non convincente di verdura cotta,Profumo moderato con nota di verdura cotta.,4,49177,
Profumo::profumo leggero ma positivo,Profumo,profumo leggero ma positivo,Profumo leggero e positivo.,4,15538,
Profumo::non molto intenso crosta di formaggio acqua stagnante pozzo di scarico note del nostrano,Profumo,"non molto intenso, crosta di formaggio, acqua stagnante, pozzo di scarico, note del nostrano","Profumo poco intenso di crosta di formaggio e acqua stagnante, con note del nostrano.",4,42710,
Profumo::un poco' piatto poco complesso,Profumo,"Un poco' piatto, poco complesso",Profumo poco complesso e piatto.,4,48689,
Profumo::latte nocciola leggera tostatura,Profumo,"latte, nocciola, leggera tostatura",Profumo di latte e nocciola con leggera tostatura.,4,11318,
Profumo::grana tipico nocciola e burro,Profumo,"grana tipico, nocciola e burro",Profumo di nocciola e burro.,4,35683,
Profumo::pozzo acqua stagnante,Profumo,"Pozzo, acqua stagnante",Profumo di pozzo e acqua stagnante.,4,50413,
Profumo::vegetale balsamico eucalipto,Profumo,vegetale balsamico eucalipto?,"Note olfattive vegetali, balsamiche e di eucalipto.",4,21708,
Profumo::leggere di teli sporchi,Profumo,leggere di teli sporchi,Profumo leggermente di teli sporchi.,4,22163,
Profumo::burro fuso e panna,Profumo,burro fuso e panna,Profumo di burro fuso e panna.,4,33749,
Profumo::leggermente fermentato,Profumo,leggermente fermentato,Profumo leggermente fermentato.,4,44614,
Profumo::note positive ma tostatura leggerm invadente,Profumo,note positive ma tostatura leggerm invadente,Profumo con note positive ma tostatura leggermente invadente.,2,46213,
Profumo::latte fresco frutta tropicale,Profumo,latte fresco frutta tropicale,Profumo di latte fresco con note di frutta tropicale.,4,44618,
Profumo::tostato bruciato (caffe ) vegetali cotti,Profumo,tostato bruciato (caffe?) vegetali cotti,Profumo di tostato e bruciato con note di caffè e vegetali cotti.,4,6000,
Profumo::burro floreale burro fuso poco latte,Profumo,"burro, floreale,burro fuso poco,latte","Profumo di burro e latte con note floreali, poco burro fuso.",4,22253,
Profumo::spezzando un pezzo no percepito un leggero odore di cipolla,Profumo,Spezzando un pezzo no percepito un leggero odore di cipolla,Profumo leggermente cipollato.,4,4780,
Profumo::leggero all inizio di sporco,Profumo,leggero all-inizio di sporco,Profumo leggero all'inizio con sentore di sporco.,2,46624,
Profumo::intensità' moderata crosta brodo veetale una nota animale appena sentito poi sfuma,Profumo,"intensità' moderata. crosta, brodo veetale. una nota animale appena sentito poi sfuma","Profumo di moderata intensità con note di crosta e brodo vegetale, sentore animale che sfuma.",4,33597,
Profumo::brodo vegertale latte burro,Profumo,brodo vegertale;latte;burro,"Profumo di brodo vegetale, latte e burro.",4,17333,
Profumo::verdura lessa,Profumo,verdura lessa,Profumo di verdura lessa.,4,22349,
Profumo::peccato perla leggera nota animale,Profumo,"Peccato perla leggera nota animale,,",Profumo con leggera nota animale.,4,51188,
Profumo::latte uht burro fuso panna lieve tostatura,Profumo,"latte uht, burro fuso, panna, lieve tostatura","Profumo di latte uht, burro fuso e panna con lieve tostatura.",4,12852,
Profumo::decismente ossidato quasi rancido,Profumo,"decismente ossidato, quasi rancido","Profumo decisamente ossidato, quasi rancido.",4,23874,
Profumo::molto diverso alle apertura e spezzando i pezzi fresco prima più stagionato poi,Profumo,"Molto diverso alle apertura e spezzando i pezzi. Fresco prima, più stagionato poi","Profumo fresco all'apertura, più stagionato spezzando i pezzi.",4,4096,
Profumo::solvente ___(,Profumo,solvente ___(,Profumo di solvente.,4,18874,
Profumo::delicato leggero sentore di cotto,Profumo,"delicato, leggero sentore di cotto",Profumo delicato con leggero sentore di cotto.,4,23803,
Profumo::intensità buona burro cotto panna leggero tostato,Profumo,Intensità buona. burro cotto. panna leggero. tostato,"Profumo di burro cotto, panna leggera e tostato, con intensità buona.",4,9919,
Profumo::cotti prevalenti quasi caffellatte,Profumo,"cotti prevalenti, quasi caffellatte",Profumo di cotti prevalenti con nota di caffellatte.,4,41308,
Profumo::frutta verdura lessa,Profumo,"frutta , verdura lessa",Profumo di frutta e verdura lessa.,4,7465,
Profumo::burro e panna leggero brodo,Profumo,"burro e panna, leggero brodo",Profumo di burro e panna con leggero brodo.,4,42706,
Profumo::leggero d intensità crosta cotto,Profumo,"leggero d-intensità. Crosta, cotto",Profumo leggero di crosta e cotto.,4,21622,
Profumo::leggero poco percettibile,Profumo,leggero poco percettibile,Profumo leggero e poco percettibile.,8,7848,
Profumo::burro fuso burro leggera crosta pungente,Profumo,"burro fuso, burro, leggera crosta pungente",Profumo di burro fuso con leggera nota pungente di crosta.,4,25503,
Profumo::latte cotto leggero,Profumo,latte cotto leggero,Profumo di latte cotto leggero.,4,13697,
Profumo::intenso ed equilibrato forse prevalenza tostatura,Profumo,"intenso ed equilibrato, forse prevalenza tostatura...",Profumo intenso ed equilibrato con prevalenza di tostatura.,4,26127,
Profumo::lattico cotto burro ve leggero tostato,Profumo,"lattico cotto, burro ve leggero tostato","Profumo di lattico cotto, burro fresco leggero e tostato.",4,21803,
Profumo::intenso fruttato e nocciola latte,Profumo,intenso fruttato.. e nocciola-latte,Profumo intenso fruttato con note di nocciola e latte.,4,11528,
Profumo::leggero e non complesso,Profumo,Leggero e non complesso,Profumo leggero e poco complesso.,4,4779,
Profumo::fruttato ananas,Profumo,fruttato ananas,Profumo fruttato di ananas.,10,13762,
Profumo::leggero odore di insilato,Profumo,leggero odore di insilato,Profumo leggermente di insilato.,4,26125,
Profumo::fum[ nocciola frytta matura,Profumo,"fum[, nocciola, frytta matura","Profumo di fumo, nocciola e frutta matura.",4,32291,
Profumo::all’apertura più evidente od sgradevole,Profumo,All’apertura più evidente od sgradevole,Profumo all'apertura evidente e sgradevole.,4,50519,
Profumo::difetti e pregi che si annullano,Profumo,difetti e pregi che si annullano,NON_DESCRITTO,4,26051,
Profumo::lattico cotto tostato e verdure lesse,Profumo,lattico cotto tostato e verdure lesse,"Profumo di lattico cotto, tostato e verdure lesse.",4,21712,
Profumo::buona intensità latte intero fresco panna burro,Profumo,"buona intensità. latte intero fresco, panna. burro","Profumo di latte intero fresco, panna e burro con buona intensità.",4,23870,
Profumo::peccato per sfumatura di bruciato,Profumo,Peccato per sfumatura di bruciato,Profumo con sfumatura di bruciato.,4,2576,
Profumo::y0gurth,Profumo,Y0gurth,NON_DESCRITTO,8,49749,
Profumo::intenso positivo tranne su un pezzetto leggermente fermentato,Profumo,intenso positivo tranne su un pezzetto leggermente fermentato,"Profumo intenso, leggermente fermentato su un pezzetto.",4,44278,
Profumo::ok ma molto leggero,Profumo,Ok ma molto leggero,Profumo molto leggero.,4,48493,
Profumo::nota di brodo vegetale,Profumo,nota di brodo vegetale,Profumo di brodo vegetale.,4,40384,
Profumo::intenso grana e formaggio fuso,Profumo,intenso grana e formaggio fuso,Profumo intenso di grana e formaggio fuso.,4,7312,
Profumo::panna prevalente,Profumo,panna prevalente,Profumo di panna prevalente.,4,22352,
Profumo::3 su 4 panna verdura lessa dolciastra leggero fermentato in 1 pezzo odore di marcio,Profumo,"3 su 4 panna, verdura lessa dolciastra, leggero fermentato, in 1 pezzo odore di marcio","Profumo di panna, verdura lessa dolciastra e leggero fermentato; in un'area odore di marcio.",4,33676,
Profumo::non molto buono come impatto iniziale,Profumo,Non molto buono come impatto iniziale,NON_DESCRITTO,4,2347,
Profumo::intensità' moderata un pochetto di panna latte cotto pane burro sciolto fieno lieve ma complesso,Profumo,intensità' moderata. un pochetto di panna. latte cotto. Pane. burro sciolto. Fieno. lieve ma complesso,"Profumo di moderata intensità con note di panna, latte cotto, pane, burro sciolto e fieno, lieve ma complesso.",4,33674,
Profumo::profumo anomalo alla prima occasione fa diminuire i voto,Profumo,Profumo anomalo alla prima occasione fa diminuire i voto,Profumo anomalo all'apertura.,10,1959,
Profumo::latte e panna intensità medio alta,Profumo,latte e panna intensità medio alta,Profumo di latte e panna con intensità medio-alta.,4,41079,
Profumo::burro sciolto e cotto latte cotto tostatura,Profumo,"Burro sciolto e cotto, latte cotto. tostatura.",Profumo di burro sciolto e cotto con latte cotto e note di tostatura.,4,37222,
Profumo::cotto,Profumo,cotto,Profumo cotto.,24,11451,
Profumo::bruciato crosta,Profumo,"bruciato, crosta",Profumo di bruciato e crosta.,4,27351,
Profumo::odore leggero di stantio,Profumo,odore leggero di stantio,Profumo leggermente stantio.,8,29099,
Profumo::sentore di fieno greco,Profumo,Sentore di fieno greco,Profumo di fieno greco.,4,48760,
Profumo::burro e burro fuso latte fresco,Profumo,"burro e burro fuso, latte fresco",Profumo di burro e burro fuso con latte fresco.,2,46207,
Profumo::crosta secco legno fieno,Profumo,"crosta. secco, legno, fieno","Profumo di crosta con note di secco, legno e fieno.",4,44783,
Profumo::grana tipico leggermente tostato,Profumo,grana tipico leggermente tostato,Profumo di grana leggermente tostato.,4,40317,
Profumo::stalla marcio fermentato,Profumo,"stalla, marcio, fermentato","Profumo di stalla, marcio e fermentato.",4,27770,
Profumo::note negative marcio fermentato,Profumo,"note negative, marcio, fermentato",Profumo fermentato con note negative e di marcio.,4,20361,
Profumo::grana intenso con tostatura e note florali miele,Profumo,"grana intenso con tostatura e note florali, miele","Profumo intenso di grana con tostatura, note floreali e miele.",4,21801,
Profumo::panna e burro fuso,Profumo,panna e burro fuso,Profumo di panna e burro fuso.,4,9322,
Profumo::caratteristico ma di medio equilibrio panna burro fuso brodo di pollo,Profumo,"caratteristico ma di medio equilibrio, panna, burro fuso, brodo di pollo","Profumo di panna, burro fuso e brodo di pollo, di medio equilibrio.",4,30572,
